Mockito,5,src/org/mockito/internal/matchers/Any.java,19
Mockito,5,src/org/mockito/internal/matchers/Any.java,17
Mockito,5,src/org/mockito/internal/creation/cglib/SerializableMockitoMethodProxy.java,13
Mockito,5,src/org/mockito/internal/matchers/Null.java,19
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,32
Mockito,5,src/org/mockito/internal/matchers/Null.java,20
Mockito,5,src/org/mockito/internal/matchers/Null.java,17
Mockito,8,src/org/mockito/internal/util/reflection/GenericMetadataSupport.java,185
Mockito,8,src/org/mockito/internal/util/reflection/GenericMetadataSupport.java,184
Mockito,5,src/org/mockito/internal/matchers/AnyVararg.java,16
Mockito,24,src/org/mockito/internal/creation/jmock/SearchingClassLoader.java,71
Mockito,34,src/org/mockito/internal/matchers/AnyVararg.java,13
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,33
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,34
Mockito,34,src/org/mockito/internal/matchers/AnyVararg.java,16
Mockito,5,src/org/mockito/internal/matchers/NotNull.java,19
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,20
Mockito,5,src/org/mockito/internal/matchers/AnyVararg.java,13
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,23
Mockito,29,src/org/mockito/internal/matchers/Same.java,37
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,24
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,25
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,26
Mockito,5,src/org/mockito/internal/stubbing/defaultanswers/Answers.java,27
Mockito,24,src/org/mockito/internal/creation/jmock/SearchingClassLoader.java,70
Mockito,5,src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java,68
Mockito,5,src/org/mockito/internal/matchers/NotNull.java,21
Mockito,5,src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java,38
Mockito,38,src/org/mockito/Matchers.java,202
Mockito,26,src/org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues.java,59
Mockito,5,src/org/mockito/internal/matchers/NotNull.java,17
Mockito,5,src/org/mockito/AdditionalAnswers.java,26
Mockito,5,src/org/mockito/AdditionalAnswers.java,27
Mockito,5,src/org/mockito/AdditionalAnswers.java,28
Mockito,5,src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java,36
Mockito,5,src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java,65
Mockito,5,src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java,37
